"_prepare","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","count_TA_sequence_setting","count_TP_sequence_setting","count_admin_check","count_check_TA","count_check_TP","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_confidence_imm","count_end_of_experiment","count_experiment","count_gender_lineup_loop","count_gender_randomization_sequence","count_identification_task","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_lineup_loop","count_lineup_procedure_loop","count_lineup_procedure_sequence","count_lineup_sequence","count_logger","count_made_identification","count_member_randomization_loop","count_member_randomization_sequence","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_target_setting","count_target_setting_loop","count_target_setting_sequence","count_video","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","gender","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","live_row","live_row_target_setting_loop","logfile","member","member1","member2","member3","member4","member5","member6","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","target","target1","target2","time_TA_sequence_setting","time_TP_sequence_setting","time_admin_check","time_check_TA","time_check_TP","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_confidence_imm","time_end_of_experiment","time_experiment","time_gender_lineup_loop","time_gender_randomization_sequence","time_identification_task","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_lineup_loop","time_lineup_procedure_loop","time_lineup_procedure_sequence","time_lineup_sequence","time_logger","time_made_identification","time_member_randomization_loop","time_member_randomization_sequence","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_target_setting","time_target_setting_loop","time_target_setting_sequence","time_video","title","transparent_variables","trial","uniform_coordinates","width"
"","white","no","xpyriment","legacy","legacy","0","no","relative","3","3","0","3","3","5","5","0","0","0","5","0","0","0","1","5","0","0","5","0","1","0","5","12","0","1","3","0","0","0","0","0","0","0","5","02/14/18 14:50:31","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER","no","mono","no","24","no","black","no","yes","female","768","No","No","no","No","legacy","0","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER/subject-70.csv","[member6]","4","6","5","3","1","2","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","70","even","legacy","[target2]","absent","present","2357","91562","82724","2357","91562","NA","76149","82724","NA","91483","NA","NA","2288","2351","91555","73971","NA","NA","2742","2424","2398","2424","63522","91601","76202","91555","91562","NA","86227","NA","NA","2289","2288","2289","63522","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","3","3","0","3","3","5","5","0","0","0","5","0","0","0","1","5","0","0","5","0","1","0","5","12","0","1","3","0","0","0","0","0","0","0","5","02/14/18 14:50:31","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER","no","mono","no","24","no","black","no","yes","female","768","No","No","no","No","legacy","0","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER/subject-70.csv","[member6]","4","6","5","3","1","2","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","70","even","legacy","[target2]","absent","present","2357","91562","82724","2357","91562","NA","76149","82724","NA","91483","NA","NA","2288","2351","91555","73971","NA","NA","2742","2424","2398","2424","63522","91636","76202","91555","91562","NA","86227","NA","NA","2289","2288","2289","63522","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","70","relative","3","3","1","3","3","6","6","1","1","1","6","0","0","0","1","6","1","1","6","1","1","1","6","14","1","1","3","1","1","1","1","0","0","0","6","02/14/18 14:50:31","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER","no","mono","no","24","no","black","no","yes","female","768","Yes","no","no","no","legacy","0","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER/subject-70.csv","[member1]","4","6","5","3","1","2","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","70","even","legacy","[target2]","absent","present","2357","91562","82724","2357","91562","106602","100459","82724","NA","91483","100459","NA","2288","2351","91555","97946","NA","NA","91893","91702","91675","91702","91893","106602","76202","91555","91562","NA","86227","NA","NA","2289","2288","2289","93912","lineup1","no","1","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","3","3","1","3","3","7","7","1","1","1","7","0","0","0","1","7","1","1","7","1","1","1","7","15","1","1","3","1","1","1","1","0","0","0","7","02/14/18 14:50:31","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER","no","mono","no","24","no","black","no","yes","female","768","No","no","no","no","legacy","1","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER/subject-70.csv","[member2]","4","6","5","3","1","2","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","70","even","legacy","[target2]","absent","present","2357","91562","82724","2357","91562","106602","111337","82724","NA","91483","100459","NA","2288","2351","91555","108862","NA","NA","91893","91702","91675","91702","106843","111337","76202","91555","91562","NA","86227","NA","NA","2289","2288","2289","106843","lineup1","no","2","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","3","3","1","3","3","8","8","1","1","1","8","0","0","0","1","8","1","1","8","1","1","1","8","16","1","1","3","1","1","1","1","0","0","0","8","02/14/18 14:50:31","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER","no","mono","no","24","no","black","no","yes","female","768","No","no","no","no","legacy","2","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER/subject-70.csv","[member3]","4","6","5","3","1","2","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","70","even","legacy","[target2]","absent","present","2357","91562","82724","2357","91562","106602","116296","82724","NA","91483","100459","NA","2288","2351","91555","113995","NA","NA","91893","91702","91675","91702","111592","116296","76202","91555","91562","NA","86227","NA","NA","2289","2288","2289","111592","lineup1","no","3","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","3","3","1","3","3","9","9","1","1","1","9","0","0","0","1","9","1","1","9","1","1","1","9","17","1","1","3","1","1","1","1","0","0","0","9","02/14/18 14:50:31","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER","no","mono","no","24","no","black","no","yes","female","768","No","no","no","no","legacy","3","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER/subject-70.csv","[member4]","4","6","5","3","1","2","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","70","even","legacy","[target2]","absent","present","2357","91562","82724","2357","91562","106602","120872","82724","NA","91483","100459","NA","2288","2351","91555","118582","NA","NA","91893","91702","91675","91702","116534","120872","76202","91555","91562","NA","86227","NA","NA","2289","2288","2289","116535","lineup1","no","4","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","3","3","1","3","3","10","10","1","1","1","10","0","0","0","1","10","1","1","10","1","1","1","10","18","1","1","3","1","1","1","1","0","0","0","10","02/14/18 14:50:31","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER","no","mono","no","24","no","black","no","yes","female","768","No","no","no","no","legacy","4","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER/subject-70.csv","[member5]","4","6","5","3","1","2","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","70","even","legacy","[target2]","absent","present","2357","91562","82724","2357","91562","106602","124244","82724","NA","91483","100459","NA","2288","2351","91555","122364","NA","NA","91893","91702","91675","91702","121115","124244","76202","91555","91562","NA","86227","NA","NA","2289","2288","2289","121115","lineup1","no","5","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","3","3","1","3","3","11","11","1","1","1","11","0","0","0","1","11","1","1","11","1","1","1","11","19","1","1","3","1","1","1","1","0","0","0","11","02/14/18 14:50:31","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER","no","mono","no","24","no","black","no","yes","female","768","No","no","no","no","legacy","5","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER/subject-70.csv","[member6]","4","6","5","3","1","2","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","70","even","legacy","[target2]","absent","present","2357","91562","82724","2357","91562","106602","128133","82724","NA","91483","100459","NA","2288","2351","91555","126073","NA","NA","91893","91702","91675","91702","124495","128133","76202","91555","91562","NA","86227","NA","NA","2289","2288","2289","124495","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","3","3","1","3","3","11","11","1","1","1","11","0","0","0","1","11","1","1","11","1","1","1","11","19","1","1","3","1","1","1","1","0","0","0","11","02/14/18 14:50:31","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER","no","mono","no","24","no","black","no","yes","female","768","No","Yes","One","No","legacy","5","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER/subject-70.csv","[member6]","4","6","5","3","1","2","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","70","even","legacy","[target2]","absent","present","2357","91562","134344","2357","91562","106602","128133","130635","134344","143179","100459","NA","2288","2351","91555","126073","NA","NA","91893","91702","91675","91702","124495","143179","128175","91555","91562","130635","139179","NA","NA","2289","2288","2289","124495","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","3","3","1","3","3","11","11","1","1","1","11","0","0","0","1","11","1","1","11","1","1","1","11","19","1","1","3","1","1","1","1","0","0","0","11","02/14/18 14:50:31","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER","no","mono","no","24","no","black","no","yes","female","768","No","Yes","One","No","legacy","5","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.26 VIPER/subject-70.csv","[member6]","4","6","5","3","1","2","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","70","even","legacy","[target2]","absent","present","2357","91562","134344","2357","91562","106602","128133","130635","134344","143179","100459","143244","2288","2351","91555","126073","NA","NA","91893","91702","91675","91702","124495","145038","128175","91555","91562","130635","139179","NA","NA","2289","2288","2289","124495","lineup1","no","6","no","1366"
