"_prepare","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","count_TA_sequence_setting","count_TP_sequence_setting","count_admin_check","count_check_TA","count_check_TP","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_confidence_imm","count_end_of_experiment","count_experiment","count_gender_lineup_loop","count_gender_randomization_sequence","count_identification_task","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_lineup_loop","count_lineup_procedure_loop","count_lineup_procedure_sequence","count_lineup_sequence","count_logger","count_made_identification","count_member_randomization_loop","count_member_randomization_sequence","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_target_setting","count_target_setting_loop","count_target_setting_sequence","count_video","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","gender","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","live_row","live_row_target_setting_loop","logfile","member","member1","member2","member3","member4","member5","member6","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","target","target1","target2","time_TA_sequence_setting","time_TP_sequence_setting","time_admin_check","time_check_TA","time_check_TP","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_confidence_imm","time_end_of_experiment","time_experiment","time_gender_lineup_loop","time_gender_randomization_sequence","time_identification_task","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_lineup_loop","time_lineup_procedure_loop","time_lineup_procedure_sequence","time_lineup_sequence","time_logger","time_made_identification","time_member_randomization_loop","time_member_randomization_sequence","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_target_setting","time_target_setting_loop","time_target_setting_sequence","time_video","title","transparent_variables","trial","uniform_coordinates","width"
"","white","no","xpyriment","legacy","legacy","0","no","relative","2","2","1","2","2","9","9","1","1","1","9","0","0","0","1","9","1","1","9","1","1","1","9","16","1","1","2","1","1","1","1","0","0","0","9","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","No","no","no","no","legacy","3","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member4]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","163582","169521","3640","NA","220458","163582","NA","169452","NA","NA","3563","3630","169518","218000","NA","NA","169816","169590","169560","169589","208516","220458","158840","169518","169521","NA","167099","NA","NA","3566","3565","3566","208517","lineup1","no","4","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","2","2","1","2","2","10","10","1","1","1","10","0","0","0","1","10","1","1","10","1","1","1","10","17","1","1","2","1","1","1","1","0","0","0","10","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","No","no","no","no","legacy","4","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member5]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","163582","169521","3640","NA","233837","163582","NA","169452","NA","NA","3563","3630","169518","231191","NA","NA","169816","169590","169560","169589","220721","233837","158840","169518","169521","NA","167099","NA","NA","3566","3565","3566","220721","lineup1","no","5","no","1366"
"","white","no","xpyriment","legacy","legacy","0","10","relative","2","2","1","2","2","11","11","1","1","1","11","0","0","0","1","11","1","1","11","1","1","1","11","18","1","1","2","1","1","1","1","0","0","0","11","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","Yes","no","no","no","legacy","5","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member6]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","163582","169521","3640","254470","246833","163582","NA","169452","246833","NA","3563","3630","169518","244372","NA","NA","169816","169590","169560","169589","234117","254470","158840","169518","169521","NA","167099","NA","NA","3566","3565","3566","234118","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","2","2","2","2","2","12","12","2","2","2","12","0","0","0","1","12","2","2","12","2","1","2","12","20","2","1","2","2","2","2","2","0","0","0","12","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","No","no","no","no","legacy","0","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member1]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","163582","169521","3640","254470","291317","258378","265201","169452","246833","NA","3563","3630","169518","287284","265201","NA","274559","274311","169560","274311","274559","291317","254514","169518","169521","258378","167099","NA","274282","3566","3565","3566","276329","lineup1","no","1","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","2","2","2","2","2","13","13","2","2","2","13","0","0","0","1","13","2","2","13","2","1","2","13","21","2","1","2","2","2","2","2","0","0","0","13","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","Not sure","no","no","no","legacy","1","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member2]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","163582","169521","3640","254470","305290","258378","265201","169452","246833","NA","3563","3630","169518","300852","265201","NA","274559","274311","169560","274311","291589","305291","254514","169518","169521","258378","167099","NA","274282","3566","3565","3566","291589","lineup1","no","2","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","2","2","2","2","2","14","14","2","2","2","14","0","0","0","1","14","2","2","14","2","1","2","14","22","2","1","2","2","2","2","2","0","0","0","14","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","No","no","no","no","legacy","2","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member3]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","163582","169521","3640","254470","314802","258378","265201","169452","246833","NA","3563","3630","169518","312536","265201","NA","274559","274311","169560","274311","305606","314802","254514","169518","169521","258378","167099","NA","274282","3566","3565","3566","305606","lineup1","no","3","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","2","2","2","2","2","15","15","2","2","2","15","0","0","0","1","15","2","2","15","2","1","2","15","23","2","1","2","2","2","2","2","0","0","0","15","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","No","no","no","no","legacy","3","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member4]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","163582","169521","3640","254470","320621","258378","265201","169452","246833","NA","3563","3630","169518","318589","265201","NA","274559","274311","169560","274311","315088","320621","254514","169518","169521","258378","167099","NA","274282","3566","3565","3566","315088","lineup1","no","4","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","2","2","2","2","2","16","16","2","2","2","16","0","0","0","1","16","2","2","16","2","1","2","16","24","2","1","2","2","2","2","2","0","0","0","16","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","No","no","no","no","legacy","4","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member5]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","163582","169521","3640","254470","327704","258378","265201","169452","246833","NA","3563","3630","169518","325244","265201","NA","274559","274311","169560","274311","320898","327704","254514","169518","169521","258378","167099","NA","274282","3566","3565","3566","320898","lineup1","no","5","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","2","2","2","2","2","17","17","2","2","2","17","0","0","0","1","17","2","2","17","2","1","2","17","25","2","1","2","2","2","2","2","0","0","0","17","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","Not sure","no","no","no","legacy","5","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member6]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","163582","169521","3640","254470","337645","258378","265201","169452","246833","NA","3563","3630","169518","334585","265201","NA","274559","274311","169560","274311","327963","337645","254514","169518","169521","258378","167099","NA","274282","3566","3565","3566","327963","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","2","2","2","2","2","17","17","2","2","2","17","0","0","0","1","17","2","2","17","2","1","2","17","25","2","1","2","2","2","2","2","0","0","0","17","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","Not sure","Yes","One","No","legacy","5","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member6]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","349876","169521","3640","254470","337645","343050","349876","356758","246833","NA","3563","3630","169518","334585","265201","NA","274559","274311","169560","274311","327963","356758","337694","169518","169521","343050","353389","NA","274282","3566","3565","3566","327963","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","2","2","2","2","2","17","17","2","2","2","17","0","0","0","1","17","2","2","17","2","1","2","17","25","2","1","2","2","2","2","2","0","0","0","17","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","Not sure","Yes","One","No","legacy","5","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member6]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","356799","169521","3640","254470","337645","343050","349876","376463","246833","NA","3563","3630","169518","334585","265201","NA","274559","274311","169560","274311","327963","376464","337694","169518","169521","343050","372431","NA","274282","3566","3565","3566","327963","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","2","2","2","2","2","17","17","2","2","2","17","0","0","0","1","17","2","2","17","2","1","2","17","25","2","1","2","2","2","2","2","0","0","0","17","02/14/18 14:44:45","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER","no","mono","no","24","no","black","no","yes","male","768","Not sure","Yes","One","No","legacy","5","0","C:/Users/standalone/Desktop/Wednesday 1402 room 1.27 VIPER/subject-71.csv","[member6]","5","2","4","7","3","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","71","odd","legacy","[target1]","absent","present","169521","3640","356799","169521","3640","254470","337645","343050","349876","376463","246833","376532","3563","3630","169518","334585","265201","NA","274559","274311","169560","274311","327963","377396","337694","169518","169521","343050","372431","NA","274282","3566","3565","3566","327963","lineup1","no","6","no","1366"
