"_prepare","background","bidi","canvas_backend","clock_backend","color_backend","compensation","confidence_immediate","coordinates","count_TA_sequence_setting","count_TP_sequence_setting","count_admin_check","count_check_TA","count_check_TP","count_check_confidence_imm","count_check_identification","count_check_made_identification","count_check_multiple_identification","count_check_proceeding_identification","count_confidence_imm","count_end_of_experiment","count_experiment","count_gender_lineup_loop","count_gender_randomization_sequence","count_identification_task","count_instructions_after_multiple","count_instructions_after_proceed_identification","count_instructions_before_view","count_lineup_loop","count_lineup_procedure_loop","count_lineup_procedure_sequence","count_lineup_sequence","count_logger","count_made_identification","count_member_randomization_loop","count_member_randomization_sequence","count_multiple_identification","count_proceed_identification","count_repeat_lineup_sequence_identification","count_repeat_lineup_sequence_multiple","count_target_setting","count_target_setting_loop","count_target_setting_sequence","count_video","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","gender","height","identification","identification_made","identification_multiple","identification_proceed","keyboard_backend","live_row","live_row_target_setting_loop","logfile","member","member1","member2","member3","member4","member5","member6","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","target","target1","target2","time_TA_sequence_setting","time_TP_sequence_setting","time_admin_check","time_check_TA","time_check_TP","time_check_confidence_imm","time_check_identification","time_check_made_identification","time_check_multiple_identification","time_check_proceeding_identification","time_confidence_imm","time_end_of_experiment","time_experiment","time_gender_lineup_loop","time_gender_randomization_sequence","time_identification_task","time_instructions_after_multiple","time_instructions_after_proceed_identification","time_instructions_before_view","time_lineup_loop","time_lineup_procedure_loop","time_lineup_procedure_sequence","time_lineup_sequence","time_logger","time_made_identification","time_member_randomization_loop","time_member_randomization_sequence","time_multiple_identification","time_proceed_identification","time_repeat_lineup_sequence_identification","time_repeat_lineup_sequence_multiple","time_target_setting","time_target_setting_loop","time_target_setting_sequence","time_video","title","transparent_variables","trial","uniform_coordinates","width"
"","white","no","xpyriment","legacy","legacy","0","60","relative","4","4","0","4","4","5","5","0","0","0","5","0","0","0","1","5","0","0","5","0","1","0","5","13","0","1","4","0","0","0","0","0","0","0","5","02/21/18 14:39:43","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 2102","no","mono","no","24","no","black","no","yes","male","768","Yes","Yes","One","No","legacy","0","0","C:/Users/standalone/Desktop/Wednesday 2102/subject-75.csv","[member6]","3","5","6","2","4","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","75","odd","legacy","[target1]","present","absent","2393","141399","132629","2394","141399","120040","105769","125579","132629","141321","105769","NA","2334","2388","141390","95542","NA","NA","2805","2461","2436","2461","80207","141432","120086","141390","141399","125579","137296","NA","NA","2335","2334","2335","80207","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","60","relative","4","4","0","4","4","5","5","0","0","0","5","0","0","0","1","5","0","0","5","0","1","0","5","13","0","1","4","0","0","0","0","0","0","0","5","02/21/18 14:39:43","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 2102","no","mono","no","24","no","black","no","yes","male","768","Yes","Yes","One","No","legacy","0","0","C:/Users/standalone/Desktop/Wednesday 2102/subject-75.csv","[member6]","3","5","6","2","4","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","75","odd","legacy","[target1]","present","absent","2393","141399","132629","2394","141399","120040","105769","125579","132629","141321","105769","NA","2334","2388","141390","95542","NA","NA","2805","2461","2436","2461","80207","141466","120086","141390","141399","125579","137296","NA","NA","2335","2334","2335","80207","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","60","relative","4","4","0","4","4","5","5","0","0","0","5","0","0","0","1","5","0","0","5","0","1","0","5","13","0","1","4","0","0","0","0","0","0","0","5","02/21/18 14:39:43","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 2102","no","mono","no","24","no","black","no","yes","male","768","Yes","Yes","One","No","legacy","0","0","C:/Users/standalone/Desktop/Wednesday 2102/subject-75.csv","[member6]","3","5","6","2","4","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","75","odd","legacy","[target1]","present","absent","2393","141399","132629","2394","141399","120040","105769","125579","132629","141321","105769","NA","2334","2388","141390","95542","NA","NA","2805","2461","2436","2461","80207","141495","120086","141390","141399","125579","137296","NA","NA","2335","2334","2335","80207","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","4","4","1","4","4","6","6","1","1","1","6","0","0","0","1","6","1","1","6","1","1","1","6","15","1","1","4","1","1","1","1","0","0","0","6","02/21/18 14:39:43","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 2102","no","mono","no","24","no","black","no","yes","male","768","Not sure","no","no","no","legacy","0","0","C:/Users/standalone/Desktop/Wednesday 2102/subject-75.csv","[member1]","3","5","6","2","4","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","75","odd","legacy","[target1]","present","absent","2393","141399","132629","2394","141399","120040","174373","125579","132629","141321","105769","NA","2334","2388","141390","171639","NA","NA","141761","141566","141541","141566","141761","174374","120086","141390","141399","125579","137296","NA","NA","2335","2334","2335","146279","lineup1","no","1","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","4","4","1","4","4","7","7","1","1","1","7","0","0","0","1","7","1","1","7","1","1","1","7","16","1","1","4","1","1","1","1","0","0","0","7","02/21/18 14:39:43","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 2102","no","mono","no","24","no","black","no","yes","male","768","No","no","no","no","legacy","1","0","C:/Users/standalone/Desktop/Wednesday 2102/subject-75.csv","[member2]","3","5","6","2","4","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","75","odd","legacy","[target1]","present","absent","2393","141399","132629","2394","141399","120040","187908","125579","132629","141321","105769","NA","2334","2388","141390","185353","NA","NA","141761","141566","141541","141566","174611","187908","120086","141390","141399","125579","137296","NA","NA","2335","2334","2335","174611","lineup1","no","2","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","4","4","1","4","4","8","8","1","1","1","8","0","0","0","1","8","1","1","8","1","1","1","8","17","1","1","4","1","1","1","1","0","0","0","8","02/21/18 14:39:43","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 2102","no","mono","no","24","no","black","no","yes","male","768","No","no","no","no","legacy","2","0","C:/Users/standalone/Desktop/Wednesday 2102/subject-75.csv","[member3]","3","5","6","2","4","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","75","odd","legacy","[target1]","present","absent","2393","141399","132629","2394","141399","120040","205128","125579","132629","141321","105769","NA","2334","2388","141390","202209","NA","NA","141761","141566","141541","141566","188143","205128","120086","141390","141399","125579","137296","NA","NA","2335","2334","2335","188143","lineup1","no","3","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","4","4","1","4","4","9","9","1","1","1","9","0","0","0","1","9","1","1","9","1","1","1","9","18","1","1","4","1","1","1","1","0","0","0","9","02/21/18 14:39:43","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 2102","no","mono","no","24","no","black","no","yes","male","768","No","no","no","no","legacy","3","0","C:/Users/standalone/Desktop/Wednesday 2102/subject-75.csv","[member4]","3","5","6","2","4","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","75","odd","legacy","[target1]","present","absent","2393","141399","132629","2394","141399","120040","219594","125579","132629","141321","105769","NA","2334","2388","141390","217417","NA","NA","141761","141566","141541","141566","205365","219594","120086","141390","141399","125579","137296","NA","NA","2335","2334","2335","205365","lineup1","no","4","no","1366"
"","white","no","xpyriment","legacy","legacy","0","no","relative","4","4","1","4","4","10","10","1","1","1","10","0","0","0","1","10","1","1","10","1","1","1","10","19","1","1","4","1","1","1","1","0","0","0","10","02/21/18 14:39:43","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 2102","no","mono","no","24","no","black","no","yes","male","768","No","no","no","no","legacy","4","0","C:/Users/standalone/Desktop/Wednesday 2102/subject-75.csv","[member5]","3","5","6","2","4","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","75","odd","legacy","[target1]","present","absent","2393","141399","132629","2394","141399","120040","233677","125579","132629","141321","105769","NA","2334","2388","141390","230943","NA","NA","141761","141566","141541","141566","219823","233677","120086","141390","141399","125579","137296","NA","NA","2335","2334","2335","219823","lineup1","no","5","no","1366"
"","white","no","xpyriment","legacy","legacy","0","60","relative","4","4","1","4","4","11","11","1","1","1","11","0","0","0","1","11","1","1","11","1","1","1","11","20","1","1","4","1","1","1","1","0","0","0","11","02/21/18 14:39:43","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 2102","no","mono","no","24","no","black","no","yes","male","768","Yes","no","no","no","legacy","5","0","C:/Users/standalone/Desktop/Wednesday 2102/subject-75.csv","[member6]","3","5","6","2","4","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","75","odd","legacy","[target1]","present","absent","2393","141399","132629","2394","141399","265207","260711","125579","132629","141321","260711","NA","2334","2388","141390","248744","NA","NA","141761","141566","141541","141566","233913","265207","120086","141390","141399","125579","137296","NA","NA","2335","2334","2335","233914","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","60","relative","4","4","1","4","4","11","11","1","1","1","11","0","0","0","1","11","1","1","11","1","1","1","11","20","1","1","4","1","1","1","1","0","0","0","11","02/21/18 14:39:43","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 2102","no","mono","no","24","no","black","no","yes","male","768","Yes","Yes","One","No","legacy","5","0","C:/Users/standalone/Desktop/Wednesday 2102/subject-75.csv","[member6]","3","5","6","2","4","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","75","odd","legacy","[target1]","present","absent","2393","141399","273369","2394","141399","265207","260711","268868","273369","283416","260711","NA","2334","2388","141390","248744","NA","NA","141761","141566","141541","141566","233913","283416","265251","141390","141399","268868","275705","NA","NA","2335","2334","2335","233914","lineup1","no","6","no","1366"
"","white","no","xpyriment","legacy","legacy","0","60","relative","4","4","1","4","4","11","11","1","1","1","11","0","0","0","1","11","1","1","11","1","1","1","11","20","1","1","4","1","1","1","1","0","0","0","11","02/21/18 14:39:43","Executes Python code","yes","","lineup_videoVIPER_W.osexp","C:/Users/standalone/Desktop/Wednesday 2102","no","mono","no","24","no","black","no","yes","male","768","Yes","Yes","One","No","legacy","5","0","C:/Users/standalone/Desktop/Wednesday 2102/subject-75.csv","[member6]","3","5","6","2","4","1","xpyriment","Jazzy James","3.1.6","0","2","legacy","1024","2","48000","-16","experiment","75","odd","legacy","[target1]","present","absent","2393","141399","273369","2394","141399","265207","260711","268868","273369","283416","260711","283502","2334","2388","141390","248744","NA","NA","141761","141566","141541","141566","233913","285033","265251","141390","141399","268868","275705","NA","NA","2335","2334","2335","233914","lineup1","no","6","no","1366"
